Quarter,Postal code,Building type,Price per square meter (EUR/m2),"Number of sales, asset transfer tax data starting from 2020",PostalCode,Year,Population,AverageIncome
2025Q2*,02510  Oitm�ki (Kirkkonummi),"Blocks of flats, two-room flat",,,02510,2025,,
2025Q2*,02510  Oitm�ki (Kirkkonummi),"Blocks of flats, three-room flat+",,,02510,2025,,
2025Q2*,02510  Oitm�ki (Kirkkonummi),Terraced houses total,,,02510,2025,,
2025Q2*,02520  Lapinkyl� (Kirkkonummi),"Blocks of flats, one-room flat",,,02520,2025,,
2025Q2*,02520  Lapinkyl� (Kirkkonummi),"Blocks of flats, two-room flat",,,02520,2025,,
2025Q2*,02520  Lapinkyl� (Kirkkonummi),"Blocks of flats, three-room flat+",,,02520,2025,,
2025Q2*,02520  Lapinkyl� (Kirkkonummi),Terraced houses total,,,02520,2025,,
2025Q2*,02540  Kylm�l� (Kirkkonummi),"Blocks of flats, one-room flat",,,02540,2025,,
2025Q2*,02540  Kylm�l� (Kirkkonummi),"Blocks of flats, two-room flat",,,02540,2025,,
2025Q2*,02540  Kylm�l� (Kirkkonummi),"Blocks of flats, three-room flat+",,,02540,2025,,
2025Q2*,02540  Kylm�l� (Kirkkonummi),Terraced houses total,,,02540,2025,,
2025Q2*,02550  Evitskog (Kirkkonummi),"Blocks of flats, one-room flat",,,02550,2025,,
2025Q2*,02550  Evitskog (Kirkkonummi),"Blocks of flats, two-room flat",,,02550,2025,,
2025Q2*,02550  Evitskog (Kirkkonummi),"Blocks of flats, three-room flat+",,,02550,2025,,
2025Q2*,02550  Evitskog (Kirkkonummi),Terraced houses total,,,02550,2025,,
2025Q2*,02570  Siuntio Kirkonkyl� (Siuntio),"Blocks of flats, one-room flat",,,02570,2025,,
2025Q2*,02570  Siuntio Kirkonkyl� (Siuntio),"Blocks of flats, two-room flat",,,02570,2025,,
2025Q2*,02570  Siuntio Kirkonkyl� (Siuntio),"Blocks of flats, three-room flat+",,,02570,2025,,
2025Q2*,02570  Siuntio Kirkonkyl� (Siuntio),Terraced houses total,,,02570,2025,,
2025Q2*,02580  Siuntio Asemanseutu (Siuntio),"Blocks of flats, one-room flat",,,02580,2025,,
2025Q2*,02580  Siuntio Asemanseutu (Siuntio),"Blocks of flats, two-room flat",,1.0,02580,2025,,
2025Q2*,02580  Siuntio Asemanseutu (Siuntio),"Blocks of flats, three-room flat+",,,02580,2025,,
2025Q2*,02580  Siuntio Asemanseutu (Siuntio),Terraced houses total,,4.0,02580,2025,,
2025Q2*,02600  Etel�-Lepp�vaara (Espoo),"Blocks of flats, one-room flat",,60.0,02600,2025,,
2025Q2*,02600  Etel�-Lepp�vaara (Espoo),"Blocks of flats, two-room flat",4086.0,45.0,02600,2025,,
2025Q2*,02600  Etel�-Lepp�vaara (Espoo),"Blocks of flats, three-room flat+",4275.0,66.0,02600,2025,,
2025Q2*,02600  Etel�-Lepp�vaara (Espoo),Terraced houses total,,5.0,02600,2025,,
2025Q2*,02610  Kilo (Espoo),"Blocks of flats, one-room flat",,,02610,2025,,
2025Q2*,02610  Kilo (Espoo),"Blocks of flats, two-room flat",,5.0,02610,2025,,
2025Q2*,02610  Kilo (Espoo),"Blocks of flats, three-room flat+",,1.0,02610,2025,,
2025Q2*,02610  Kilo (Espoo),Terraced houses total,4013.0,6.0,02610,2025,,
2025Q2*,02620  Karakallio (Espoo),"Blocks of flats, one-room flat",,1.0,02620,2025,,
2025Q2*,02620  Karakallio (Espoo),"Blocks of flats, two-room flat",2767.0,8.0,02620,2025,,
2025Q2*,02620  Karakallio (Espoo),"Blocks of flats, three-room flat+",2650.0,14.0,02620,2025,,
2025Q2*,02620  Karakallio (Espoo),Terraced houses total,,2.0,02620,2025,,
2025Q2*,02630  Nihtisilta (Espoo),"Blocks of flats, one-room flat",,1.0,02630,2025,,
2025Q2*,02630  Nihtisilta (Espoo),"Blocks of flats, two-room flat",,3.0,02630,2025,,
2025Q2*,02630  Nihtisilta (Espoo),"Blocks of flats, three-room flat+",,,02630,2025,,
2025Q2*,02630  Nihtisilta (Espoo),Terraced houses total,,4.0,02630,2025,,
2025Q2*,02650  Pohjois-Lepp�vaara (Espoo),"Blocks of flats, one-room flat",3969.0,8.0,02650,2025,,
2025Q2*,02650  Pohjois-Lepp�vaara (Espoo),"Blocks of flats, two-room flat",4507.0,14.0,02650,2025,,
2025Q2*,02650  Pohjois-Lepp�vaara (Espoo),"Blocks of flats, three-room flat+",3657.0,13.0,02650,2025,,
2025Q2*,02650  Pohjois-Lepp�vaara (Espoo),Terraced houses total,,5.0,02650,2025,,
2025Q2*,02660  Lintuvaara (Espoo),"Blocks of flats, one-room flat",,,02660,2025,,
2025Q2*,02660  Lintuvaara (Espoo),"Blocks of flats, two-room flat",,1.0,02660,2025,,
2025Q2*,02660  Lintuvaara (Espoo),"Blocks of flats, three-room flat+",,,02660,2025,,
2025Q2*,02660  Lintuvaara (Espoo),Terraced houses total,,5.0,02660,2025,,
2025Q2*,02680  Uusm�ki (Espoo),"Blocks of flats, one-room flat",,,02680,2025,,
2025Q2*,02680  Uusm�ki (Espoo),"Blocks of flats, two-room flat",,1.0,02680,2025,,
2025Q2*,02680  Uusm�ki (Espoo),"Blocks of flats, three-room flat+",,3.0,02680,2025,,
2025Q2*,02680  Uusm�ki (Espoo),Terraced houses total,4306.0,12.0,02680,2025,,
2025Q2*,02700  Kauniainen (Kauniainen),"Blocks of flats, one-room flat",,1.0,02700,2025,,
2025Q2*,02700  Kauniainen (Kauniainen),"Blocks of flats, two-room flat",4398.0,9.0,02700,2025,,
2025Q2*,02700  Kauniainen (Kauniainen),"Blocks of flats, three-room flat+",3765.0,18.0,02700,2025,,
2025Q2*,02700  Kauniainen (Kauniainen),Terraced houses total,4417.0,14.0,02700,2025,,
2025Q2*,02710  Viherlaakso (Espoo),"Blocks of flats, one-room flat",,2.0,02710,2025,,
2025Q2*,02710  Viherlaakso (Espoo),"Blocks of flats, two-room flat",2630.0,6.0,02710,2025,,
2025Q2*,02710  Viherlaakso (Espoo),"Blocks of flats, three-room flat+",2367.0,9.0,02710,2025,,
2025Q2*,02710  Viherlaakso (Espoo),Terraced houses total,2946.0,12.0,02710,2025,,
2025Q2*,02720  L�hderanta (Espoo),"Blocks of flats, one-room flat",,3.0,02720,2025,,
2025Q2*,02720  L�hderanta (Espoo),"Blocks of flats, two-room flat",,1.0,02720,2025,,
2025Q2*,02720  L�hderanta (Espoo),"Blocks of flats, three-room flat+",2812.0,6.0,02720,2025,,
2025Q2*,02720  L�hderanta (Espoo),Terraced houses total,3554.0,7.0,02720,2025,,
2025Q2*,02730  Jupperi (Espoo),"Blocks of flats, one-room flat",,,02730,2025,,
2025Q2*,02730  Jupperi (Espoo),"Blocks of flats, two-room flat",,,02730,2025,,
2025Q2*,02730  Jupperi (Espoo),"Blocks of flats, three-room flat+",,,02730,2025,,
2025Q2*,02730  Jupperi (Espoo),Terraced houses total,3759.0,11.0,02730,2025,,
2025Q2*,02740  Bemb�le-Pakankyl� (Espoo),"Blocks of flats, one-room flat",,,02740,2025,,
2025Q2*,02740  Bemb�le-Pakankyl� (Espoo),"Blocks of flats, two-room flat",,,02740,2025,,
2025Q2*,02740  Bemb�le-Pakankyl� (Espoo),"Blocks of flats, three-room flat+",,,02740,2025,,
2025Q2*,02740  Bemb�le-Pakankyl� (Espoo),Terraced houses total,,5.0,02740,2025,,
2025Q2*,02750  Sep�nkyl�-Kuurinniitty (Espoo),"Blocks of flats, one-room flat",,,02750,2025,,
2025Q2*,02750  Sep�nkyl�-Kuurinniitty (Espoo),"Blocks of flats, two-room flat",,1.0,02750,2025,,
2025Q2*,02750  Sep�nkyl�-Kuurinniitty (Espoo),"Blocks of flats, three-room flat+",,4.0,02750,2025,,
2025Q2*,02750  Sep�nkyl�-Kuurinniitty (Espoo),Terraced houses total,3797.0,10.0,02750,2025,,
2025Q2*,02760  Tuomarila-Suvela (Espoo),"Blocks of flats, one-room flat",,1.0,02760,2025,,
2025Q2*,02760  Tuomarila-Suvela (Espoo),"Blocks of flats, two-room flat",3178.0,8.0,02760,2025,,
2025Q2*,02760  Tuomarila-Suvela (Espoo),"Blocks of flats, three-room flat+",2548.0,9.0,02760,2025,,
2025Q2*,02760  Tuomarila-Suvela (Espoo),Terraced houses total,3163.0,20.0,02760,2025,,
2025Q2*,02770  Espoon Keskus (Espoo),"Blocks of flats, one-room flat",,,02770,2025,,
2025Q2*,02770  Espoon Keskus (Espoo),"Blocks of flats, two-room flat",,2.0,02770,2025,,
2025Q2*,02770  Espoon Keskus (Espoo),"Blocks of flats, three-room flat+",,4.0,02770,2025,,
2025Q2*,02770  Espoon Keskus (Espoo),Terraced houses total,3423.0,8.0,02770,2025,,
2025Q2*,02780  Kauklahti (Espoo),"Blocks of flats, one-room flat",,1.0,02780,2025,,
2025Q2*,02780  Kauklahti (Espoo),"Blocks of flats, two-room flat",,2.0,02780,2025,,
2025Q2*,02780  Kauklahti (Espoo),"Blocks of flats, three-room flat+",,2.0,02780,2025,,
2025Q2*,02780  Kauklahti (Espoo),Terraced houses total,3856.0,25.0,02780,2025,,
2025Q2*,02810  Gumb�le-Karhusuo (Espoo),"Blocks of flats, one-room flat",,,02810,2025,,
2025Q2*,02810  Gumb�le-Karhusuo (Espoo),"Blocks of flats, two-room flat",,1.0,02810,2025,,
2025Q2*,02810  Gumb�le-Karhusuo (Espoo),"Blocks of flats, three-room flat+",,,02810,2025,,
2025Q2*,02810  Gumb�le-Karhusuo (Espoo),Terraced houses total,,2.0,02810,2025,,
2025Q2*,02820  Nupuri-Nuuksio (Espoo),"Blocks of flats, one-room flat",,,02820,2025,,
2025Q2*,02820  Nupuri-Nuuksio (Espoo),"Blocks of flats, two-room flat",,1.0,02820,2025,,
2025Q2*,02820  Nupuri-Nuuksio (Espoo),"Blocks of flats, three-room flat+",,,02820,2025,,
2025Q2*,02820  Nupuri-Nuuksio (Espoo),Terraced houses total,,1.0,02820,2025,,
2025Q2*,02860  Siikaj�rvi (Espoo),"Blocks of flats, one-room flat",,,02860,2025,,
2025Q2*,02860  Siikaj�rvi (Espoo),"Blocks of flats, two-room flat",,,02860,2025,,
2025Q2*,02860  Siikaj�rvi (Espoo),"Blocks of flats, three-room flat+",,,02860,2025,,
2025Q2*,02860  Siikaj�rvi (Espoo),Terraced houses total,,,02860,2025,,
2025Q2*,02880  Veikkola (Kirkkonummi),"Blocks of flats, one-room flat",,,02880,2025,,
2025Q2*,02880  Veikkola (Kirkkonummi),"Blocks of flats, two-room flat",,,02880,2025,,
2025Q2*,02880  Veikkola (Kirkkonummi),"Blocks of flats, three-room flat+",,,02880,2025,,
2025Q2*,02880  Veikkola (Kirkkonummi),Terraced houses total,2818.0,9.0,02880,2025,,
2025Q2*,02920  Niipperi (Espoo),"Blocks of flats, one-room flat",,1.0,02920,2025,,
2025Q2*,02920  Niipperi (Espoo),"Blocks of flats, two-room flat",,,02920,2025,,
2025Q2*,02920  Niipperi (Espoo),"Blocks of flats, three-room flat+",,,02920,2025,,
2025Q2*,02920  Niipperi (Espoo),Terraced houses total,3652.0,10.0,02920,2025,,
2025Q2*,02940  Lippaj�rvi-J�rvenper� (Espoo),"Blocks of flats, one-room flat",,,02940,2025,,
2025Q2*,02940  Lippaj�rvi-J�rvenper� (Espoo),"Blocks of flats, two-room flat",,1.0,02940,2025,,
2025Q2*,02940  Lippaj�rvi-J�rvenper� (Espoo),"Blocks of flats, three-room flat+",,2.0,02940,2025,,
2025Q2*,02940  Lippaj�rvi-J�rvenper� (Espoo),Terraced houses total,3060.0,28.0,02940,2025,,
2025Q2*,02970  Kalaj�rvi (Espoo),"Blocks of flats, one-room flat",,,02970,2025,,
2025Q2*,02970  Kalaj�rvi (Espoo),"Blocks of flats, two-room flat",,,02970,2025,,
2025Q2*,02970  Kalaj�rvi (Espoo),"Blocks of flats, three-room flat+",,,02970,2025,,
2025Q2*,02970  Kalaj�rvi (Espoo),Terraced houses total,,,02970,2025,,
2025Q3*,00100  Helsinki keskusta - Etu-T��l� (Helsinki),"Blocks of flats, one-room flat",7222.0,26.0,00100,2025,,
2025Q3*,00100  Helsinki keskusta - Etu-T��l� (Helsinki),"Blocks of flats, two-room flat",6938.0,27.0,00100,2025,,
2025Q3*,00100  Helsinki keskusta - Etu-T��l� (Helsinki),"Blocks of flats, three-room flat+",7858.0,15.0,00100,2025,,
2025Q3*,00100  Helsinki keskusta - Etu-T��l� (Helsinki),Terraced houses total,,,00100,2025,,
2025Q3*,00120  Punavuori - Bulevardi (Helsinki),"Blocks of flats, one-room flat",6305.0,6.0,00120,2025,,
2025Q3*,00120  Punavuori - Bulevardi (Helsinki),"Blocks of flats, two-room flat",8061.0,19.0,00120,2025,,
2025Q3*,00120  Punavuori - Bulevardi (Helsinki),"Blocks of flats, three-room flat+",8232.0,16.0,00120,2025,,
2025Q3*,00120  Punavuori - Bulevardi (Helsinki),Terraced houses total,,1.0,00120,2025,,
2025Q3*,00130  Kaartinkaupunki (Helsinki),"Blocks of flats, one-room flat",,4.0,00130,2025,,
2025Q3*,00130  Kaartinkaupunki (Helsinki),"Blocks of flats, two-room flat",,1.0,00130,2025,,
2025Q3*,00130  Kaartinkaupunki (Helsinki),"Blocks of flats, three-room flat+",,3.0,00130,2025,,
2025Q3*,00130  Kaartinkaupunki (Helsinki),Terraced houses total,,,00130,2025,,
2025Q3*,00140  Kaivopuisto - Ullanlinna (Helsinki),"Blocks of flats, one-room flat",8048.0,20.0,00140,2025,,
2025Q3*,00140  Kaivopuisto - Ullanlinna (Helsinki),"Blocks of flats, two-room flat",7788.0,17.0,00140,2025,,
2025Q3*,00140  Kaivopuisto - Ullanlinna (Helsinki),"Blocks of flats, three-room flat+",10880.0,10.0,00140,2025,,
2025Q3*,00140  Kaivopuisto - Ullanlinna (Helsinki),Terraced houses total,,,00140,2025,,
2025Q3*,00150  Punavuori - Eira - Hernesaari (Helsinki),"Blocks of flats, one-room flat",7179.0,18.0,00150,2025,,
2025Q3*,00150  Punavuori - Eira - Hernesaari (Helsinki),"Blocks of flats, two-room flat",8258.0,17.0,00150,2025,,
2025Q3*,00150  Punavuori - Eira - Hernesaari (Helsinki),"Blocks of flats, three-room flat+",7947.0,18.0,00150,2025,,
2025Q3*,00150  Punavuori - Eira - Hernesaari (Helsinki),Terraced houses total,,,00150,2025,,
2025Q3*,00160  Katajanokka (Helsinki),"Blocks of flats, one-room flat",,1.0,00160,2025,,
2025Q3*,00160  Katajanokka (Helsinki),"Blocks of flats, two-room flat",,1.0,00160,2025,,
2025Q3*,00160  Katajanokka (Helsinki),"Blocks of flats, three-room flat+",,4.0,00160,2025,,
2025Q3*,00160  Katajanokka (Helsinki),Terraced houses total,,,00160,2025,,
2025Q3*,00170  Kruununhaka (Helsinki),"Blocks of flats, one-room flat",8052.0,8.0,00170,2025,,
2025Q3*,00170  Kruununhaka (Helsinki),"Blocks of flats, two-room flat",7639.0,8.0,00170,2025,,
2025Q3*,00170  Kruununhaka (Helsinki),"Blocks of flats, three-room flat+",7129.0,16.0,00170,2025,,
2025Q3*,00170  Kruununhaka (Helsinki),Terraced houses total,,,00170,2025,,
2025Q3*,00180  Kamppi - Ruoholahti (Helsinki),"Blocks of flats, one-room flat",7114.0,19.0,00180,2025,,
2025Q3*,00180  Kamppi - Ruoholahti (Helsinki),"Blocks of flats, two-room flat",6315.0,19.0,00180,2025,,
2025Q3*,00180  Kamppi - Ruoholahti (Helsinki),"Blocks of flats, three-room flat+",6110.0,11.0,00180,2025,,
2025Q3*,00180  Kamppi - Ruoholahti (Helsinki),Terraced houses total,,2.0,00180,2025,,
2025Q3*,00190  Suomenlinna (Helsinki),"Blocks of flats, one-room flat",,,00190,2025,,
2025Q3*,00190  Suomenlinna (Helsinki),"Blocks of flats, two-room flat",,,00190,2025,,
2025Q3*,00190  Suomenlinna (Helsinki),"Blocks of flats, three-room flat+",,,00190,2025,,
2025Q3*,00190  Suomenlinna (Helsinki),Terraced houses total,,,00190,2025,,
2025Q3*,00200  Pohjois-Lauttasaari (Helsinki),"Blocks of flats, one-room flat",6586.0,18.0,00200,2025,,
2025Q3*,00200  Pohjois-Lauttasaari (Helsinki),"Blocks of flats, two-room flat",6070.0,34.0,00200,2025,,
2025Q3*,00200  Pohjois-Lauttasaari (Helsinki),"Blocks of flats, three-room flat+",6281.0,30.0,00200,2025,,
2025Q3*,00200  Pohjois-Lauttasaari (Helsinki),Terraced houses total,,2.0,00200,2025,,
2025Q3*,00210  Vattuniemi (Helsinki),"Blocks of flats, one-room flat",,32.0,00210,2025,,
2025Q3*,00210  Vattuniemi (Helsinki),"Blocks of flats, two-room flat",5917.0,48.0,00210,2025,,
2025Q3*,00210  Vattuniemi (Helsinki),"Blocks of flats, three-room flat+",6353.0,29.0,00210,2025,,
2025Q3*,00210  Vattuniemi (Helsinki),Terraced houses total,,,00210,2025,,
2025Q3*,00220  J�tk�saari (Helsinki),"Blocks of flats, one-room flat",,4.0,00220,2025,,
2025Q3*,00220  J�tk�saari (Helsinki),"Blocks of flats, two-room flat",,9.0,00220,2025,,
2025Q3*,00220  J�tk�saari (Helsinki),"Blocks of flats, three-room flat+",,16.0,00220,2025,,
2025Q3*,00220  J�tk�saari (Helsinki),Terraced houses total,,,00220,2025,,
2025Q3*,00240  L�nsi-Pasila (Helsinki),"Blocks of flats, one-room flat",,1.0,00240,2025,,
2025Q3*,00240  L�nsi-Pasila (Helsinki),"Blocks of flats, two-room flat",4516.0,14.0,00240,2025,,
2025Q3*,00240  L�nsi-Pasila (Helsinki),"Blocks of flats, three-room flat+",,4.0,00240,2025,,
2025Q3*,00240  L�nsi-Pasila (Helsinki),Terraced houses total,,1.0,00240,2025,,
2025Q3*,00250  Taka-T��l� (Helsinki),"Blocks of flats, one-room flat",6329.0,25.0,00250,2025,,
2025Q3*,00250  Taka-T��l� (Helsinki),"Blocks of flats, two-room flat",6164.0,24.0,00250,2025,,
2025Q3*,00250  Taka-T��l� (Helsinki),"Blocks of flats, three-room flat+",,7.0,00250,2025,,
2025Q3*,00250  Taka-T��l� (Helsinki),Terraced houses total,,,00250,2025,,
2025Q3*,00260  Keski-T��l� (Helsinki),"Blocks of flats, one-room flat",,3.0,00260,2025,,
2025Q3*,00260  Keski-T��l� (Helsinki),"Blocks of flats, two-room flat",6540.0,9.0,00260,2025,,
2025Q3*,00260  Keski-T��l� (Helsinki),"Blocks of flats, three-room flat+",6555.0,9.0,00260,2025,,
2025Q3*,00260  Keski-T��l� (Helsinki),Terraced houses total,,,00260,2025,,
2025Q3*,00270  Pohjois-Meilahti (Helsinki),"Blocks of flats, one-room flat",5527.0,12.0,00270,2025,,
2025Q3*,00270  Pohjois-Meilahti (Helsinki),"Blocks of flats, two-room flat",5719.0,12.0,00270,2025,,
2025Q3*,00270  Pohjois-Meilahti (Helsinki),"Blocks of flats, three-room flat+",5507.0,9.0,00270,2025,,
2025Q3*,00270  Pohjois-Meilahti (Helsinki),Terraced houses total,,,00270,2025,,
2025Q3*,00280  Ruskeasuo (Helsinki),"Blocks of flats, one-room flat",,2.0,00280,2025,,
2025Q3*,00280  Ruskeasuo (Helsinki),"Blocks of flats, two-room flat",5144.0,10.0,00280,2025,,
2025Q3*,00280  Ruskeasuo (Helsinki),"Blocks of flats, three-room flat+",,2.0,00280,2025,,
2025Q3*,00280  Ruskeasuo (Helsinki),Terraced houses total,,,00280,2025,,
2025Q3*,00290  Meilahden sairaala-alue (Helsinki),"Blocks of flats, one-room flat",,,00290,2025,,
2025Q3*,00290  Meilahden sairaala-alue (Helsinki),"Blocks of flats, two-room flat",,,00290,2025,,
2025Q3*,00290  Meilahden sairaala-alue (Helsinki),"Blocks of flats, three-room flat+",,,00290,2025,,
2025Q3*,00290  Meilahden sairaala-alue (Helsinki),Terraced houses total,,,00290,2025,,
2025Q3*,00300  Pikku Huopalahti (Helsinki),"Blocks of flats, one-room flat",,3.0,00300,2025,,
2025Q3*,00300  Pikku Huopalahti (Helsinki),"Blocks of flats, two-room flat",,3.0,00300,2025,,
2025Q3*,00300  Pikku Huopalahti (Helsinki),"Blocks of flats, three-room flat+",,4.0,00300,2025,,
2025Q3*,00300  Pikku Huopalahti (Helsinki),Terraced houses total,,2.0,00300,2025,,
2025Q3*,00310  Kivihaka (Helsinki),"Blocks of flats, one-room flat",,,00310,2025,,
2025Q3*,00310  Kivihaka (Helsinki),"Blocks of flats, two-room flat",,,00310,2025,,
2025Q3*,00310  Kivihaka (Helsinki),"Blocks of flats, three-room flat+",,,00310,2025,,
2025Q3*,00310  Kivihaka (Helsinki),Terraced houses total,,,00310,2025,,
2025Q3*,00320  Etel�-Haaga (Helsinki),"Blocks of flats, one-room flat",5018.0,14.0,00320,2025,,
2025Q3*,00320  Etel�-Haaga (Helsinki),"Blocks of flats, two-room flat",4717.0,20.0,00320,2025,,
2025Q3*,00320  Etel�-Haaga (Helsinki),"Blocks of flats, three-room flat+",4961.0,19.0,00320,2025,,
2025Q3*,00320  Etel�-Haaga (Helsinki),Terraced houses total,,1.0,00320,2025,,
2025Q3*,00330  Munkkiniemi (Helsinki),"Blocks of flats, one-room flat",6443.0,8.0,00330,2025,,
2025Q3*,00330  Munkkiniemi (Helsinki),"Blocks of flats, two-room flat",6293.0,17.0,00330,2025,,
2025Q3*,00330  Munkkiniemi (Helsinki),"Blocks of flats, three-room flat+",6337.0,21.0,00330,2025,,
2025Q3*,00330  Munkkiniemi (Helsinki),Terraced houses total,,,00330,2025,,
2025Q3*,00340  Kuusisaari - Lehtisaari (Helsinki),"Blocks of flats, one-room flat",,1.0,00340,2025,,
2025Q3*,00340  Kuusisaari - Lehtisaari (Helsinki),"Blocks of flats, two-room flat",,3.0,00340,2025,,
2025Q3*,00340  Kuusisaari - Lehtisaari (Helsinki),"Blocks of flats, three-room flat+",,2.0,00340,2025,,
2025Q3*,00340  Kuusisaari - Lehtisaari (Helsinki),Terraced houses total,,4.0,00340,2025,,
2025Q3*,00350  Munkkivuori - Niemenm�ki (Helsinki),"Blocks of flats, one-room flat",4296.0,6.0,00350,2025,,
2025Q3*,00350  Munkkivuori - Niemenm�ki (Helsinki),"Blocks of flats, two-room flat",4458.0,13.0,00350,2025,,
2025Q3*,00350  Munkkivuori - Niemenm�ki (Helsinki),"Blocks of flats, three-room flat+",4780.0,16.0,00350,2025,,
2025Q3*,00350  Munkkivuori - Niemenm�ki (Helsinki),Terraced houses total,,1.0,00350,2025,,
2025Q3*,00360  Pajam�ki (Helsinki),"Blocks of flats, one-room flat",,4.0,00360,2025,,
2025Q3*,00360  Pajam�ki (Helsinki),"Blocks of flats, two-room flat",,1.0,00360,2025,,
2025Q3*,00360  Pajam�ki (Helsinki),"Blocks of flats, three-room flat+",,4.0,00360,2025,,
2025Q3*,00360  Pajam�ki (Helsinki),Terraced houses total,,,00360,2025,,
2025Q3*,00370  Reimarla (Helsinki),"Blocks of flats, one-room flat",,2.0,00370,2025,,
2025Q3*,00370  Reimarla (Helsinki),"Blocks of flats, two-room flat",,2.0,00370,2025,,
2025Q3*,00370  Reimarla (Helsinki),"Blocks of flats, three-room flat+",,5.0,00370,2025,,
2025Q3*,00370  Reimarla (Helsinki),Terraced houses total,,4.0,00370,2025,,
2025Q3*,00380  Pit�j�nm�en yritysalue (Helsinki),"Blocks of flats, one-room flat",,4.0,00380,2025,,
2025Q3*,00380  Pit�j�nm�en yritysalue (Helsinki),"Blocks of flats, two-room flat",,2.0,00380,2025,,
2025Q3*,00380  Pit�j�nm�en yritysalue (Helsinki),"Blocks of flats, three-room flat+",,3.0,00380,2025,,
2025Q3*,00380  Pit�j�nm�en yritysalue (Helsinki),Terraced houses total,,,00380,2025,,
2025Q3*,00390  Konala (Helsinki),"Blocks of flats, one-room flat",,5.0,00390,2025,,
2025Q3*,00390  Konala (Helsinki),"Blocks of flats, two-room flat",3048.0,9.0,00390,2025,,
2025Q3*,00390  Konala (Helsinki),"Blocks of flats, three-room flat+",,3.0,00390,2025,,
2025Q3*,00390  Konala (Helsinki),Terraced houses total,,4.0,00390,2025,,
2025Q3*,00400  Pohjois-Haaga (Helsinki),"Blocks of flats, one-room flat",,3.0,00400,2025,,
2025Q3*,00400  Pohjois-Haaga (Helsinki),"Blocks of flats, two-room flat",4070.0,18.0,00400,2025,,
2025Q3*,00400  Pohjois-Haaga (Helsinki),"Blocks of flats, three-room flat+",4048.0,14.0,00400,2025,,
2025Q3*,00400  Pohjois-Haaga (Helsinki),Terraced houses total,,,00400,2025,,
2025Q3*,00410  Malminkartano (Helsinki),"Blocks of flats, one-room flat",,3.0,00410,2025,,
2025Q3*,00410  Malminkartano (Helsinki),"Blocks of flats, two-room flat",,3.0,00410,2025,,
2025Q3*,00410  Malminkartano (Helsinki),"Blocks of flats, three-room flat+",2180.0,6.0,00410,2025,,
2025Q3*,00410  Malminkartano (Helsinki),Terraced houses total,,2.0,00410,2025,,
2025Q3*,00420  Kannelm�ki (Helsinki),"Blocks of flats, one-room flat",3745.0,6.0,00420,2025,,
2025Q3*,00420  Kannelm�ki (Helsinki),"Blocks of flats, two-room flat",3283.0,12.0,00420,2025,,
2025Q3*,00420  Kannelm�ki (Helsinki),"Blocks of flats, three-room flat+",2955.0,12.0,00420,2025,,
2025Q3*,00420  Kannelm�ki (Helsinki),Terraced houses total,,4.0,00420,2025,,
2025Q3*,00430  Maununneva - Kuninkaantammi (Helsinki),"Blocks of flats, one-room flat",,1.0,00430,2025,,
2025Q3*,00430  Maununneva - Kuninkaantammi (Helsinki),"Blocks of flats, two-room flat",,1.0,00430,2025,,
2025Q3*,00430  Maununneva - Kuninkaantammi (Helsinki),"Blocks of flats, three-room flat+",,1.0,00430,2025,,
2025Q3*,00430  Maununneva - Kuninkaantammi (Helsinki),Terraced houses total,2759.0,10.0,00430,2025,,
2025Q3*,00440  Lassila (Helsinki),"Blocks of flats, one-room flat",,1.0,00440,2025,,
2025Q3*,00440  Lassila (Helsinki),"Blocks of flats, two-room flat",,5.0,00440,2025,,
2025Q3*,00440  Lassila (Helsinki),"Blocks of flats, three-room flat+",,2.0,00440,2025,,
2025Q3*,00440  Lassila (Helsinki),Terraced houses total,,1.0,00440,2025,,
2025Q3*,00500  S�rn�inen - Harju (Helsinki),"Blocks of flats, one-room flat",5322.0,40.0,00500,2025,,
2025Q3*,00500  S�rn�inen - Harju (Helsinki),"Blocks of flats, two-room flat",5147.0,17.0,00500,2025,,
2025Q3*,00500  S�rn�inen - Harju (Helsinki),"Blocks of flats, three-room flat+",,5.0,00500,2025,,
2025Q3*,00500  S�rn�inen - Harju (Helsinki),Terraced houses total,,,00500,2025,,
2025Q3*,00510  Alppila - Vallila (Helsinki),"Blocks of flats, one-room flat",5509.0,31.0,00510,2025,,
2025Q3*,00510  Alppila - Vallila (Helsinki),"Blocks of flats, two-room flat",5336.0,19.0,00510,2025,,
2025Q3*,00510  Alppila - Vallila (Helsinki),"Blocks of flats, three-room flat+",6005.0,7.0,00510,2025,,
2025Q3*,00510  Alppila - Vallila (Helsinki),Terraced houses total,,,00510,2025,,
2025Q3*,00520  It�- ja Keski-Pasila (Helsinki),"Blocks of flats, one-room flat",5774.0,7.0,00520,2025,,
2025Q3*,00520  It�- ja Keski-Pasila (Helsinki),"Blocks of flats, two-room flat",6438.0,18.0,00520,2025,,
2025Q3*,00520  It�- ja Keski-Pasila (Helsinki),"Blocks of flats, three-room flat+",4839.0,12.0,00520,2025,,
2025Q3*,00520  It�- ja Keski-Pasila (Helsinki),Terraced houses total,,,00520,2025,,
2025Q3*,00530  Kallio (Helsinki),"Blocks of flats, one-room flat",5417.0,31.0,00530,2025,,
2025Q3*,00530  Kallio (Helsinki),"Blocks of flats, two-room flat",5401.0,41.0,00530,2025,,
